
blueboxoffice  5.15.0-1054-realtime  #60-Ubuntu SMP PREEMPT_RT Tue Jan 16 21:01:01 UTC 2024  x86_64  2024/02/19

-------------------------- analysis date: 2024/02/15 --------------------------

18:00:48  clones/s pexit/s  curproc curzomb    thrrun thrslpi thrslpu _procthr_
18:05:47     59.00    0.00       47       0        11     529       0
18:05:48     59.00    0.00       47       0        13     527       0
18:05:49     62.00    0.00       47       0        14     527       0
18:05:50     59.00    0.00       47       0        12     528       0
18:05:51     61.00    0.00       47       0        11     529       0
18:05:52     58.00    0.00       47       0         8     532       0
18:05:53     60.00    0.00       47       0        16     524       0
18:05:54     59.00    0.00       47       0        13     527       0
18:05:55     59.00    0.00       47       0        13     527       0
18:05:56     60.00    0.00       47       0         9     531       0
18:05:57     57.00    0.00       47       0        14     526       0
18:05:58     61.00    0.00       47       0        11     529       0
18:05:59     60.00    0.00       47       0         9     531       0
18:06:00     59.00    0.00       47       0        10     530       0
18:06:01     60.00    0.00       47       0        12     528       0
18:06:02     59.00    0.00       47       0        12     528       0
18:06:03     59.00    0.00       47       0        13     527       0
18:06:04     59.00    0.00       47       0        10     530       0
18:06:05     59.00    0.00       47       0        13     527       0
18:06:06     65.00    0.00       47       0        15     525       0
18:06:07     58.00    0.00       47       0        15     525       0
18:06:08     57.00    0.00       47       0        10     530       0
18:06:09     59.00    0.00       47       0        13     527       1
18:06:10     59.00    0.00       47       0         7     533       0
18:06:11     60.00    0.00       47       0        15     525       0
18:06:12     58.00    0.00       47       0        12     528       0
18:06:13     59.00    0.00       47       0         9     531       0
18:06:14     58.00    0.00       47       0         9     531       0
18:06:15     60.00    0.00       47       0        14     526       0
18:06:16     58.00    0.00       47       0        13     527       0
18:06:17     59.00    0.00       47       0        12     528       0
18:06:18     57.00    0.00       47       0         9     531       0
18:06:19     60.00    0.00       47       0        12     528       0
18:06:20     59.00    0.00       47       0         7     533       0
18:06:21     60.00    0.00       47       0         8     532       0
18:06:22     60.00    0.00       47       0        14     526       0
18:06:23     59.00    0.00       47       0         6     534       0
18:06:24     59.00    0.00       47       0        15     525       0
18:06:25     61.00    0.00       47       0         6     534       0
18:06:26     59.00    0.00       47       0        11     529       0
18:06:27     60.00    0.00       47       0         8     532       0
18:06:28     59.00    0.00       47       0         9     532       0
18:06:29     60.00    0.00       47       0        13     527       0
18:06:30     59.00    0.00       47       0        11     530       0
18:06:31     60.00    0.00       47       0         7     533       0
